,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
196,120,69,500,90.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22337
197,120,69,500,100.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
198,120,69,500,20.0,0.5,0.5,0.99,0.2,0.0001,"Improvement limit
",114692
199,120,69,500,20.0,0.5,1.0,0.99,0.2,0.0001,"Improvement limit
",63091
200,120,69,500,20.0,0.5,1.5,0.99,0.2,0.0001,"Improvement limit
",41943
201,120,69,500,20.0,0.5,2.0,0.99,0.2,0.0001,"Improvement limit
",32740
202,120,69,500,20.0,0.5,2.5,0.99,0.2,0.0001,"Improvement limit
",28978
203,120,69,500,20.0,0.5,3.0,0.99,0.2,0.0001,"Improvement limit
",29699
204,120,69,500,20.0,0.5,3.5,0.99,0.2,0.0001,"Improvement limit
",25045
205,120,69,500,20.0,0.5,4.0,0.99,0.2,0.0001,"Improvement limit
",24927
206,120,69,500,20.0,1.0,0.5,0.99,0.2,0.0001,"Improvement limit
",52310
207,120,69,500,20.0,1.0,1.0,0.99,0.2,0.0001,"Improvement limit
",30920
208,120,69,500,20.0,1.0,1.5,0.99,0.2,0.0001,"Improvement limit
",28240
209,120,69,500,20.0,1.0,2.0,0.99,0.2,0.0001,"Improvement limit
",27636
210,120,69,500,20.0,1.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23639
211,120,69,500,20.0,1.0,3.0,0.99,0.2,0.0001,"Improvement limit
",25489
212,120,69,500,20.0,1.0,3.5,0.99,0.2,0.0001,"Improvement limit
",24437
213,120,69,500,20.0,1.0,4.0,0.99,0.2,0.0001,"Improvement limit
",24401
214,120,69,500,20.0,1.5,0.5,0.99,0.2,0.0001,"Improvement limit
",26454
215,120,69,500,20.0,1.5,1.0,0.99,0.2,0.0001,"Improvement limit
",22899
216,120,69,500,20.0,1.5,1.5,0.99,0.2,0.0001,"Improvement limit
",24223
217,120,69,500,20.0,1.5,2.0,0.99,0.2,0.0001,"Improvement limit
",22668
218,120,69,500,20.0,1.5,2.5,0.99,0.2,0.0001,"Improvement limit
",22311
219,120,69,500,20.0,1.5,3.0,0.99,0.2,0.0001,"Improvement limit
",22467
220,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
221,120,69,500,20.0,1.5,4.0,0.99,0.2,0.0001,"Improvement limit
",22468
222,120,69,500,20.0,2.0,0.5,0.99,0.2,0.0001,"Improvement limit
",24830
223,120,69,500,20.0,2.0,1.0,0.99,0.2,0.0001,"Improvement limit
",22385
224,120,69,500,20.0,2.0,1.5,0.99,0.2,0.0001,"Improvement limit
",23086
225,120,69,500,20.0,2.0,2.0,0.99,0.2,0.0001,"Improvement limit
",23229
226,120,69,500,20.0,2.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23486
227,120,69,500,20.0,2.0,3.0,0.99,0.2,0.0001,"Improvement limit
",22454
228,120,69,500,20.0,2.0,3.5,0.99,0.2,0.0001,"Improvement limit
",22699
229,120,69,500,20.0,2.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22781
230,120,69,500,20.0,2.5,0.5,0.99,0.2,0.0001,"Improvement limit
",25731
231,120,69,500,20.0,2.5,1.0,0.99,0.2,0.0001,"Improvement limit
",24078
232,120,69,500,20.0,2.5,1.5,0.99,0.2,0.0001,"Improvement limit
",22990
233,120,69,500,20.0,2.5,2.0,0.99,0.2,0.0001,"Improvement limit
",23702
234,120,69,500,20.0,2.5,2.5,0.99,0.2,0.0001,"Improvement limit
",22610
235,120,69,500,20.0,2.5,3.0,0.99,0.2,0.0001,"Improvement limit
",23730
236,120,69,500,20.0,2.5,3.5,0.99,0.2,0.0001,"Improvement limit
",23053
237,120,69,500,20.0,2.5,4.0,0.99,0.2,0.0001,"Improvement limit
",23171
238,120,69,500,20.0,3.0,0.5,0.99,0.2,0.0001,"Improvement limit
",28960
239,120,69,500,20.0,3.0,1.0,0.99,0.2,0.0001,"Improvement limit
",24922
240,120,69,500,20.0,3.0,1.5,0.99,0.2,0.0001,"Improvement limit
",24687
241,120,69,500,20.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",23785
242,120,69,500,20.0,3.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23767
243,120,69,500,20.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",23435
244,120,69,500,20.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",23431
245,120,69,500,20.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22992
246,120,69,500,20.0,3.5,0.5,0.99,0.2,0.0001,"Improvement limit
",28942
247,120,69,500,20.0,3.5,1.0,0.99,0.2,0.0001,"Improvement limit
",25438
248,120,69,500,20.0,3.5,1.5,0.99,0.2,0.0001,"Improvement limit
",25367
249,120,69,500,20.0,3.5,2.0,0.99,0.2,0.0001,"Improvement limit
",23308
250,120,69,500,20.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",24884
251,120,69,500,20.0,3.5,3.0,0.99,0.2,0.0001,"Improvement limit
",23908
252,120,69,500,20.0,3.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22815
253,120,69,500,20.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",22903
254,120,69,500,20.0,4.0,0.5,0.99,0.2,0.0001,"Improvement limit
",31413
255,120,69,500,20.0,4.0,1.0,0.99,0.2,0.0001,"Improvement limit
",26158
256,120,69,500,20.0,4.0,1.5,0.99,0.2,0.0001,"Improvement limit
",25349
257,120,69,500,20.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",24533
258,120,69,500,20.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",24199
259,120,69,500,20.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",23665
260,120,69,500,20.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",22976
261,120,69,500,20.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22982
262,120,69,500,20.0,1.5,3.5,0.6400000000000001,0.2,0.0001,"Improvement limit
",23662
263,120,69,500,20.0,1.5,3.5,0.6725210478254342,0.2,0.0001,"Improvement limit
",23094
264,120,69,500,20.0,1.5,3.5,0.7066946246378438,0.2,0.0001,"Improvement limit
",23654
265,120,69,500,20.0,1.5,3.5,0.7426047022719447,0.2,0.0001,"Improvement limit
",24134
266,120,69,500,20.0,1.5,3.5,0.7803395195187859,0.2,0.0001,"Improvement limit
",22536
267,120,69,500,20.0,1.5,3.5,0.8199917989474527,0.2,0.0001,"Improvement limit
",22747
268,120,69,500,20.0,1.5,3.5,0.8616589747443807,0.2,0.0001,"Improvement limit
",22573
269,120,69,500,20.0,1.5,3.5,0.9054434321301255,0.2,0.0001,"Improvement limit
",23867
270,120,69,500,20.0,1.5,3.5,0.9514527589418899,0.2,0.0001,"Improvement limit
",22573
271,120,69,500,20.0,1.5,3.5,0.9998000100000001,0.2,0.0001,"Improvement limit
",22388
272,120,69,500,20.0,1.5,3.5,0.99,0.1,0.0001,"Improvement limit
",23005
273,120,69,500,20.0,1.5,3.5,0.99,0.325,0.0001,"Improvement limit
",22732
274,120,69,500,20.0,1.5,3.5,0.99,0.55,0.0001,"Improvement limit
",22672
275,120,69,500,20.0,1.5,3.5,0.99,0.775,0.0001,"Improvement limit
",23026
276,120,69,500,20.0,1.5,3.5,0.99,1.0,0.0001,"Improvement limit
",22435
277,120,69,500,20.0,1.5,3.5,0.99,0.2,1.0,"Improvement limit
",30357
278,120,69,500,20.0,1.5,3.5,0.99,0.2,0.01,"Improvement limit
",26478
279,120,69,500,20.0,1.5,3.5,0.99,0.2,0.001,"Improvement limit
",23588
280,120,69,500,20.0,1.5,3.5,0.99,0.2,0.001,"Improvement limit
",23588
281,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
282,120,69,500,10.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",23320
283,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
284,120,69,500,30.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22062
285,120,69,500,40.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
286,120,69,500,50.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
287,120,69,500,60.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
288,120,69,500,70.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22336
289,120,69,500,80.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
290,120,69,500,90.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22337
291,120,69,500,100.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
292,120,69,500,20.0,0.5,0.5,0.99,0.2,0.0001,"Improvement limit
",114692
293,120,69,500,20.0,0.5,1.0,0.99,0.2,0.0001,"Improvement limit
",63091
294,120,69,500,20.0,0.5,1.5,0.99,0.2,0.0001,"Improvement limit
",41943
